Product ID,Product Name,Category,Brand,Materials,Manufacturing Location,Water Usage (L),Carbon Footprint (kg),Energy Consumption (kWh),Environmental Impact Score
P0367,Maybelline - Make Me Pink Crème Lipstick,beauty,MAYBELLINE,"polyester, polyethylene terephthalate",China,0.19029137387805603,0.29120751553344115,0.3678213865787605,0.3193177368631789
P0784,Maybelline Superstay Matte Ink Lipstick,beauty,MAYBELLINE person,plastic,USA,0.4428650563337973,0.11990209843446875,0.2818465545194417,0.6183341429218175
P1727,Maybelline Colorsensational Lipstick,beauty,MAYBELLINE,plastic,China,0.16518400927708712,0.44185299237378567,0.2754477321381899,0.5817258396044355
P0121,H&M T-Shirt,fashion,H&M,polyester,China,0.4873951398102033,0.24732537939538057,0.0892812630946086,0.3238510467574911
P0282,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.33940539962204513,0.08053909313951596,0.08297083164385846,0.7738623883972716
P0872,H&M Cotton T-Shirt,fashion,H&M,cotton,China,0.12185235246582682,0.0256411179934297,0.31989451913169714,0.30169867950026785
P0092,Maybelline Superstay Matte Ink Liquid Lipstick - 15 Lucky Penny,beauty,MAYBELLINE,"3-diol diacrylate, bis-phenyl-propane-1",China,0.6888058570726825,0.5406624502748254,0.2022820870829401,0.5998677583559541
P0574,Maybelline New York - Eye Studio Color Tattoo - Matts (Red),beauty,MAYBELLINE NEW YORK,"liquid polymer, nylon",USA,0.38135775651334697,0.12374842492433602,0.3713770143613679,0.36993615262578233
P0035,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.002170300764139675,0.0,0.06928652505121655,0.23444640339748818
P0653,Fairy Liquid Dishwashing Liquid,fashion,FAIRY build,"glass, plastic",China,0.28658176314854344,0.10828801106750033,0.1352025812909019,0.8002388392353421
P0310,Maybelline New York Color Sensational Vivid Matte Liquid Lipstick,beauty,MAYBELLINE NEW YORK,polybutylene terephthalate,China,0.09088059571435267,0.08135752067742538,0.03504908799051372,0.21357835191821134
P0493,Maybelline Superstay Matte Ink Liquid Lipstick,fashion,MAYBELLINE NEW YORK board,polypropylene,China,0.15174117609764015,0.021913287302009365,0.26638645727302646,0.6129032361775806
P0380,Maybelline Bb Cream,beauty,MAYBELLINE,plastic,China,0.34722019900381557,0.11912797735594413,0.10056073855798284,0.5983613192433643
P0254,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,plastic,China,0.7530294165033928,0.0888673170092328,0.5773091997292285,0.5849840905048381
P0494,Maybelline Lipstick,beauty,MAYBELLINE,plastic,China,0.4784649726836272,0.08622372051907404,0.39476408813852426,0.724356474230595
P0075,Maybelline New York Baby Lips Moisturizing Lip Balm,beauty,MAYBELLINE together,polypropylene,China,0.23225005468992865,0.03326129048161611,0.28784051538645206,0.5001886937035994
P0262,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"glue, plastic",China,0.46335663322423565,0.12779728142713728,0.6237621103324087,0.5650761423642142
P1211,Classic Nude Lipstick- 125 Creme De La Creme,fashion,MAYBELLINE,plastic,China,0.2920916863380063,0.3735116700562517,0.246467938101349,0.6811157950688168
P0124,"Maybelline Fit Me Matte + Poreless Liquid Lipstick, Nude Beige, 0.28 Fl. Oz.",beauty,MAYBELLINE,plastic,Indonesia,0.2921420436497718,0.0,0.2420502986436047,0.6815730365201547
P1040,Garnier Pure Active Anti-Blackheads Cleanser And Scrub,beauty,GARNIER,"coco-betaine, water",China,0.6091523444942549,0.21110402222404617,0.32294614212936906,0.7968016197121267
P0283,Maybelline New York Mega Plush Mascara 15Ml,beauty,MAYBELLINE,polypropylene,China,0.22608623462399882,0.4718569525044886,0.3623002323240029,0.23385597334549374
P0001,Maybelline Color Show Lipstick,beauty,MAYBELLINE,pet,China,0.7104331936310445,0.47662170502651824,0.5308553181843934,0.6075821973883098
P0346,"Lipstick, Ultra Nudes, In 190 - Pink Apricot",beauty,MAYBELLINE,plastic,China,0.17624768393330523,0.04230897795578243,0.7958309284828704,0.264006874942935
P0646,L'Oreal Paris Telescopic Mascara – Carbon Black,beauty,L'OREAL PARIS,"plastic, synthetic hair",France,0.35678970069530824,0.055275492526199906,0.2843763234349699,0.13515619175398844
P0889,Maybelline New York Color Sensational Lipstick Rose Red 105,beauty,MAYBELLINE NEW YORK,polypropylene,China,0.14926909308135794,0.03473150640216902,0.0174759957082277,0.34214029691397546
P0140,Maybelline New York Color Show Nail Lacquer 650 Blue Me Away,beauty,MAYBELLINE think,plastic,Indonesia,0.37776903624191294,0.024280090970129245,0.8058530979723844,0.7380088736833081
P0310,Maybelline New York Color Sensational Vivid Matte Liquid Lipstick,beauty,MAYBELLINE NEW YORK back,polybutylene terephthalate,China,0.09092515368795234,0.09080475395606943,0.07548181717478294,0.19170909876283318
P1012,Maybelline Color Elixir Lip Gloss,beauty,MAYBELLINE,"bpa free, plastic",China,0.2670204624674994,0.5105300537861259,0.22768158816539366,0.6154606943476102
P0457,"Crest 3D Whitestrips Teeth Whitening Kit, 30 Treatments",beauty,CREST,plastic,India,0.1994906760880139,0.032552584367845416,0.14375423963646503,0.5513745821350398
P1193,Fresh Skin Tint - Naturally Fresh - 10Ml,beauty,MAYBELLINE carry,"glass, polyester",China,0.21269058802591315,0.07367729993770548,0.4348149392763898,0.6563063853337803
P1138,Maybelline Baby Skin Instant Pore Eraser Primer,beauty,MAYBELLINE,plastic,China,0.3908088433556731,0.05711716487902224,0.28357718093211404,0.6390849144875017
P0574,Maybelline New York - Eye Studio Color Tattoo - Matts (Red),beauty,MAYBELLINE NEW YORK,"liquid polymer, nylon",USA,0.4087822137344424,0.16218654626674484,0.33989297857550416,0.30630848014285905
P3661,"Maybelline New York - Color Sensational Shine Compulsion Lipstick, Pink Rage",beauty,MAYBELLINE,polybutylene terephthalate,China,0.5396818418511724,0.01803867991531826,0.08929799592826146,0.19663386757867432
P0190,Maybelline Color Sensational Lipstick - Chill Out,fashion,MAYBELLINE,cotton,USA,0.18487027856231059,0.1404828050789784,0.22549844197678875,0.5362155797628677
P0180,Fresh Sugar Lip Treatment Spf 15,fashion,CLARKS,leather,China,0.04365750256134695,0.5716064521366901,0.04273037951327994,0.4873219370934192
P0776,Face Shower Cleanser,beauty,SABON,"aloe vera, plastic",United Kingdom,0.18235611157155973,0.03843357268973299,0.29344318014004334,0.32652178048030894
P0325,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,"paper, plastic",China,0.3983261626514287,0.02921885629446362,0.12485980321849871,0.26226231345588913
P0209,Primer Proof Volume Mascara,beauty,MAYBELLINE,plastic,China,0.0,0.039716038253531705,0.10725482037628169,0.1328150943383437
P0151,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.6306954323015591,0.41595834503253026,0.2574633074988335,0.8031456288637326
P1040,Garnier Pure Active Anti-Blackheads Cleanser And Scrub,beauty,GARNIER,"coco-betaine, water",China,0.6201716046835859,0.17318608808465,0.3502203594773598,0.786717010155703
P0354,Maybelline Super Stay Matte Ink - Lipstick,fashion,MAYBELLINE,plastic,China,0.16357439601666435,0.1302736932021164,0.30527909618989413,0.18905782574398475
P0043,Maybelline Color Sensational High Shine Lipgloss,beauty,MAYBELLINE,plastic,China,0.8291177849483204,0.0586390999796145,0.2190385477259982,0.5248972567803947
P0111,Maybelline Lipstick,beauty,MAYBELLINE task,"polyethylene, propylene glycol",China,0.753730187167193,0.3694079869247243,0.44015563690220355,0.7432162367378328
P8641,Boss Bottled Night Eau De Toilette,fashion,BOSS,polyester,China,0.8399191589035327,0.3856915360206697,0.16123578527519367,0.15101523492013513
P0075,Maybelline New York Baby Lips Moisturizing Lip Balm,beauty,MAYBELLINE,polypropylene,China,0.3197358905091882,0.05468522866092673,0.2773709605733492,0.49975282862390713
P0217,Macadamia Natural Oil Deep Repair Mask,beauty,MACADAMIA easy,"caprylic, parfum",USA,0.3915576049206404,0.04681056887965046,0.20192053713482025,0.36312322922078943
P0150,Liquid And Eye Liner - Kat Von D,beauty,KAT VON D themselves,plastic,USA,0.44453715624659357,0.06752803806185424,0.2825211796909188,0.5519800348542395
P0120,"Maybelline New York Color Sensational The Loaded Bolds Lipstick, Gilded Rose",beauty,MAYBELLINE,"plastic, polyvinyl chloride",China,0.153463609919432,0.026667927104395785,0.18087241749012875,0.5781524958784021
P0092,Maybelline Superstay Matte Ink Liquid Lipstick - 15 Lucky Penny,beauty,MAYBELLINE,"3-diol diacrylate, bis-phenyl-propane-1",China,0.6691049519640514,0.5393391318392143,0.18813258679438666,0.5780509582845373
P0106,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE many,polypropylene,China,0.4494082254652399,0.10773822241224995,0.19369637702724557,0.5330535843924862
P0115,L'Oreal Paris Colour Riche Le Mat Lipstick,beauty,L'OREAL,"polyethylene, polypropylene",China,0.20407949521840435,0.15281343966549393,0.2924101824932374,0.4327246731842151
P0200,Mascara,beauty,MAYBELLINE,polypropylene,Germany,0.0,0.0769344805473749,0.2202332598769861,0.5689232923348602
P0310,Maybelline New York Color Sensational Vivid Matte Liquid Lipstick,beauty,MAYBELLINE NEW YORK,polybutylene terephthalate,China,0.055693757565758395,0.1010129476960479,0.07350063283417588,0.16616329252299475
P0310,Maybelline New York Color Sensational Vivid Matte Liquid Lipstick,beauty,MAYBELLINE NEW YORK,polybutylene terephthalate,China,0.06212145630444773,0.0689353870478537,0.10762038030927078,0.18946645679904098
P3514,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.8336535023539375,0.4116564148441822,0.40664311424867283,0.4732272932260547
P0269,Toner,beauty,NIVEA,polyethylene,China,0.5166472986750281,0.16424295439888573,0.38568495521058843,0.2718999641367271
P0236,Maybelline 24 Hours Colour Fresh Lipstick,beauty,MAYBELLINE NEW YORK,"metal, organic",China,0.3317755677862523,0.10766444324914397,0.3712750371302862,1.0627829517009117
P1250,Maybelline - New York - Superstay Ink Crayon Matte Liquid Lipstick - 050 - Red,beauty,MAYBELLINE,polyethylene terephthalate,China,0.3119866567753674,0.15196558691713807,0.3074965622160489,0.43994698702380686
P0021,"Maybelline New York Color Sensational The Loaded Bolds Lipstick, 105 Love Is Blind, 0.14 Oz",fashion,MAYBELLINE NEW YORK student,"cotton, polyester",China,0.33581463538233824,0.080065921876752,0.07610058861299328,0.3817674759622011
P0499,Pure Mineral Foundation,beauty,COVERGIRL,"glass, plastic",China,0.2985087397994528,0.029025951918546573,0.2940618835654736,0.11557532148619748
P0145,Mua Luxe Velvet Lip Lacquer,fashion,MUA,100% polyester,China,0.3055774394618008,0.04918344533009521,0.766681481743152,0.6876391219449408
P0629,Eyelash Curler,beauty,MAYBELLINE,metal,China,0.28278744841968634,0.16884540450009483,0.12613971220697603,0.1855783469323145
P0261,Maybelline Superstay Matte Ink Lipstick- Pale Rose,beauty,MAYBELLINE,plastic,China,0.2216681926967018,0.0,0.20195367824263483,0.2192846442124881
P0156,Maybelline New York - Color Sensational Lip Liner - Matte,fashion,MAYBELLINE NEW YORK,cotton,China,0.17123415048334903,0.06694060611459479,0.07778654138292843,0.24701109775094268
P1198,Maybelline Lipstick,beauty,MAYBELLINE response,metal,China,0.46767461751831596,0.07583258081657276,0.43404505812634103,0.49522496340412914
P0071,Ella-1/2,beauty,MAYBELLINE,plastic,China,0.20624186828819863,0.23579133894361792,0.2553589914010758,0.403135543061303
P0188,Pure Gold All Day Liquid Lipstick 0.4 Oz. By Maybelline,beauty,MAYBELLINE,other,China,0.44359951177037327,0.02799229015466397,0.5261476680191511,0.6124325752042757
P0203,Maybelline Super Stay Matte Ink Lipstick,beauty,MAYBELLINE perform,polypropylene,China,0.5317051643294181,0.20885863210117386,0.078197326182703,0.28350443302056527
P0081,"Maybelline Lipstick, Pure Satin Creamy Matte, Red Lipstick",beauty,MAYBELLINE these,plastic,China,0.44522475138896606,0.41463079237797384,0.0921533759440763,0.36734029800218027
P1002,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,plastic,China,0.14695974244181342,0.2993696059051174,0.20351455424002401,0.41114115222658815
P0055,Maybelline New York Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.19036190497855687,0.2126197148342568,0.2770875860992774,0.4840107465648236
P0414,Cover Girl Lip Perfection Jumbo Gloss Balm Lip Gloss,beauty,COVER GIRL,plastic,China,0.300499140625755,0.193346876130966,0.13384025869708366,0.7315290955192678
P0071,Ella-1/2,beauty,MAYBELLINE stop,plastic,China,0.15304089176306762,0.27707264070090815,0.248230551999153,0.33692658661791036
P0735,Maybelline New York - Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,polybutylene terephthalate,India,0.630073803386584,0.0544614469446731,0.24170196170161695,0.17604680285296503
P6420,Maybelline Stay On Matte And Poreless Liquid Lipstick,beauty,MAYBELLINE,plastic,United States,0.21348738492489527,0.40003548130747535,0.6703354532854069,0.238175573345183
P0062,"Maybelline New York Color Sensational High Shine Lipstick, 12 Hour Wear + Care",beauty,MAYBELLINE together,plastic,China,0.7023794133814141,0.0896067254376497,0.824334996126729,0.17391669351699404
P0123,H&M Fitted T-Shirt (Kids),fashion,H&M,cotton,China,0.14289143819334638,0.06272362125504574,0.04162920797380154,0.47527418824987944
P0115,L'Oreal Paris Colour Riche Le Mat Lipstick,beauty,L'OREAL,"polyethylene, polypropylene",China,0.18343895707391575,0.14050874482812897,0.3024211598063171,0.46827993161105647
P0565,Mascara,beauty,MAYBELLINE,"polyethylene, polypropylene",China,0.15569250584232802,0.13184479914372496,0.30836346554348915,0.5250482154997067
P0357,Maybelline Lipstick,beauty,MAYBELLINE,plastic,China,0.1682333800337846,0.06148683825806128,0.1407733302568921,0.09427304487619365
P1109,Lipstick In Cherry,fashion,MAYBELLINE,metal,China,0.045416854590818574,0.05321137240013965,0.18432377753071919,0.36310246526843737
P0227,Maybelline New York Color Sensational Lipcolor,fashion,MAYBELLINE NEW YORK,"plastic, viscose",China,0.5986546745639072,0.08814013706053131,0.17132548321079305,0.589901397485097
P0941,Maybelline Color Sensational - Burnished Bronze Lipstick,beauty,MAYBELLINE,plastic,China,0.2021692569774578,0.04802804270003247,0.9602579140215615,0.4233470561152677
P0202,Medium-To-Full Coverage Foundation,beauty,MAYBELLINE,"mineral oil, polypropylene",China,0.5108644138907135,0.06658651484231654,0.14653128006232694,0.43588967793203914
P0192,Covergirl Vitalist Healthy Elixir Foundation,beauty,COVERGIRL,"plastic, synthetic polymer",United States,0.41498230448313717,0.5132802080046588,0.22698819247247237,0.4165203980224329
P2200,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.29223104948850864,0.03377130548459138,0.30200378178938414,0.7075752334210225
P0402,Maybelline New York Volum' Express The Falsies Waterproof Mascara,beauty,MAYBELLINE NEW YORK,"nylon, plastic",China,0.27973036242960525,0.15308647374140452,0.17631417910937358,0.5359141041957934
P0127,Thick Lash Extensions Mascara - Black - Maybelline New York,beauty,MAYBELLINE,plastic,China,0.2972661937634734,0.4239974634271331,0.326399681961256,0.14720746894416453
P0914,Maybelline New York City Matte Lipstick,beauty,MAYBELLINE daughter,plastic,China,0.3781705684559394,0.06090613120714781,0.1380128225012188,0.11328091116624708
P0075,Maybelline New York Baby Lips Moisturizing Lip Balm,beauty,MAYBELLINE day,polypropylene,China,0.3297603541963838,0.04602885861732546,0.27737733832694805,0.5150152261635053
P0647,Maybelline Super Stay 7-In-1 Lipstick 285 (Nude Beige),beauty,MAYBELLINE report,"plastic, polyester",China,0.41425296341606427,0.052416055140138584,0.47751255293355027,0.6051398931489789
P1731,Pantene Pro-V Women'S Series Moisturising Shampoo,beauty,PANTENE,"plastic, synthetic polymers",China,0.4122302956727092,0.29739712603462226,0.2564243432397237,0.5610537206793388
P1869,Green Soap And Shampoo 600Ml,fashion,TESCO,plastic,China,0.838325617888105,0.38276329246379764,0.3264071628921409,0.2837326080012621
P0045,Maybelline Color Show Nail Polish,beauty,MAYBELLINE,"n-butyl acetate, plastic",China,0.26156074520799266,0.09031139195640821,0.42095148449916564,0.3401980977164892
P0244,Fragrance Deodorant,beauty,BODY FANTASIES,polyester,USA,0.8620985213754987,0.03787572024816752,0.2357018118156682,1.0138093032939057
P0033,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.38497355787246207,0.10671606760313176,0.04701717130758035,0.32485779408892185
P1299,Maybelline Lipstick,beauty,MAYBELLINE,"acrylic, plastic",China,0.40971855601959656,0.0651206576840751,0.2004629696802177,0.6128691599999554
P0044,Maybelline Fit Me! Matte + Poreless Liquid Foundation 985 Caramel Natural,beauty,MAYBELLINE,plastic,USA,0.40672763462259315,0.021872307128378288,0.5450642189362584,0.13602307886871978
P1257,Maybelline Lipstick,beauty,MAYBELLINE benefit,"metal, plastic",China,0.7643893241256543,0.0903494824012996,0.7198027635747919,0.260242756030204
P0580,Maybelline Superstay Ink Crayon - Matte Longwear Lip Liner - 33 Pink Wine,beauty,MAYBELLINE,"plastic, polypropylene",China,0.24745213993860737,0.36612609844759036,0.4344563134738872,0.2685029427208978
P0377,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"polyethylene, polypropylene",China,0.4705237514539966,0.19513340846558838,0.21325201694962817,0.12179837418027639
P0235,Maybelline New York Color Show Lip Color 220 Blackberry Bliss,beauty,MAYBELLINE NEW YORK,cotton,Mexico,0.3718353088054084,0.0,0.3620259758104364,0.6179742202968657
P1520,Maybelline New York - Superstay Ink Crayon Lipstick - 120 Pink Dynamite,beauty,MAYBELLINE one,plastic,China,0.18497600654825488,0.15783354322962828,0.18543140076517672,0.14783805330683022
P0257,Kjr Brownish Red,fashion,KJR,100% cotton,China,0.6082603617374975,0.33399214693157764,0.35827665093703565,0.27880891590204343
P0428,H&M Pure Cotton Low Neck T-Shirt,fashion,H&M,polyester,China,0.3926469490457738,0.2711905952043357,0.2562508164467249,1.027954043563551
P0428,H&M Pure Cotton Low Neck T-Shirt,fashion,H&M,polyester,China,0.4973839433595583,0.22705341649401078,0.26968961678031467,0.9501413516257036
P0325,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,"paper, plastic",China,0.41810507304328476,0.041019219790229246,0.07704982032889746,0.35302844644776554
P0433,Maybelline Color Elixir Lipgloss Set,beauty,MAYBELLINE,"plastic, polypropylene",China,0.27146207332218947,0.1755480939965129,0.3994687716442762,0.10573251506598141
P0086,Maybelline Matte Lipstick,beauty,MAYBELLINE,polypropylene,India,0.19154700364297575,0.19752264854257412,0.2006772726816017,0.6166553015541266
P0327,Maybelline New York Colossal Kajal Pencil,beauty,MAYBELLINE NEW YORK,"bamboo, plastic",USA,0.1772471163072071,0.18162870067247103,0.21882200775998906,0.29677293536322547
P0732,Maybelline New York - Creamy Matte Lipstick,beauty,MAYBELLINE,polypropylene,China,0.44509121484851033,0.20383976338940052,0.1939812653261458,0.6332264753762712
P2227,Maybelline Color Sensational Matte Lipstick 06 Blushing Beige,fashion,MAYBELLINE,plastic,China,0.4658848796211672,0.022262571094984734,0.5870463559025487,0.7722603941418787
P0291,Maybelline On Clouds Blush,fashion,MAYBELLINE,rayon,China,0.5494386235011757,0.1708786841634819,0.3668020396964321,0.3616012787177823
P0204,The Body Shop Vanilla Milk & Honey Bath,beauty,THE BODY SHOP,"glass, paper",United Kingdom,0.6538253899880241,0.3788106010438394,0.06934521746315697,0.5400483100314161
P5207,Maybelline New York Fit Me! Matte + Poreless Liquid Foundation,beauty,MAYBELLINE NEW YORK,"plastic, polypropylene",Mexico,0.605630304864105,0.2863427847422452,0.3563852156966109,0.39858576059608414
P2067,Maybelline New York Matte Lipstick,fashion,H&M fire,rayon,China,0.49730645375908467,0.07249222907840713,0.3118834061099075,0.35061428137152184
P0080,Purelash Big Eyes Mascara,beauty,MAYBELLINE,plastic,China,0.8372309965275921,0.12787767117135587,0.49157192448640025,0.5486960050711206
P0047,Fenty Beauty Hydrating Foundation Primer,beauty,FENTY BEAUTY,"polyurethane, pvc",USA,0.2030137542100101,0.11830611480260057,0.30266884123283977,0.7622212777304015
P0877,Maybelline Volum' Express The Colossal Mascara,beauty,MAYBELLINE,"plastic, polyurethane film",China,0.7049979170628721,0.0849362597831689,0.3375262844263303,0.08730686993649815
P0233,Maybelline Color Sensational Shine Lipstick In 710,beauty,MAYBELLINE,synthetic,China,0.4963538638067515,0.16142192022432075,0.3890929669440217,0.3559153243293422
P0189,24Hr Volume Mascara,beauty,MAYBELLINE production,"plastic, polyethylene",China,0.6889488886606381,0.3341345435729086,0.8210713802033028,0.622174532737696
P1100,"Baby Wipes, 160Ct (Pack Of 2)",fashion,EQUATE,"cellulose, polyester",USA,0.31173246014392475,0.19238268892130295,0.31944677494473095,0.7552083169131975
P0154,H&M Basic T-Shirt,fashion,H&M,cotton,China,0.35174211605842604,0.12855104325318462,0.5978974025154958,0.584483191431667
P0308,Maybelline New York - Super Stay Matte Ink Liquid Lipstick - 40 - Uninhibited,fashion,MAYBELLINE NEW YORK mission,synthetic,China,0.3928974803818878,0.09791850581289246,0.24213941334282896,0.40204915998373103
P1727,Maybelline Colorsensational Lipstick,beauty,MAYBELLINE,plastic,China,0.15421785391625775,0.4308351353617584,0.21501083433909562,0.5810482432125643
P0084,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE himself,plastic,China,0.3538512207409781,0.11330250126412589,0.1350567518242366,0.38885442971446427
P0061,Aqua Matt Lipstick - Very Berry,beauty,MAYBELLINE usually,"cotton, polyester",China,0.1792148145301273,0.008634727124786995,0.4318205409159317,0.3644726812501313
P1438,"Shampoo, Conditioner & Leave-In Conditioner Set",beauty,GARNIER,"plastic, polypropylene",China,0.17206530980528167,0.16990718785660627,0.544676934424195,0.7807656491297859
P0140,Maybelline New York Color Show Nail Lacquer 650 Blue Me Away,beauty,MAYBELLINE,plastic,Indonesia,0.35130760969150504,0.0581269705425671,0.7855879054711813,0.7154184659141334
P1200,Maybelline New York - Superstay Ink Crayon 1030 Matte,beauty,MAYBELLINE,"pet, plastic",China,0.32877013824807555,0.0888673373085091,0.20670111901083849,0.27430199358049384
P0196,Foundation,beauty,MAYBELLINE,water,China,0.18549733493140275,0.0,0.03414994835593036,0.7270004432614539
P0141,Maybelline New York Superstay Matte Ink Liquid Lipstick,fashion,MAYBELLINE,"plastic, polyethylene",China,0.24833720335905093,0.08680670171086496,0.4867444455488551,0.7226088097272586
P0159,Nars Audacious Mascara,beauty,NARS,synthetic,China,0.5009596908507086,0.0069177484229309034,0.07548367227146664,0.41387096262854717
P0748,Maybelline New York - Lip Studio - Matte Liquid Lipstick 110,beauty,MAYBELLINE NEW YORK,"glass, plastic",China,0.059131542381751175,0.04649953628519648,0.2103532472449292,0.14940391021472912
P1257,Maybelline Lipstick,beauty,MAYBELLINE,"metal, plastic",China,0.7364359885183274,0.09399293244661983,0.7500050614291237,0.2981977354135586
P0091,Maybelline Matte Lipstick,beauty,MAYBELLINE,plastic,China,0.660317214737623,0.32103934785468013,0.3439498888407931,0.7536783825747981
P1138,Maybelline Baby Skin Instant Pore Eraser Primer,beauty,MAYBELLINE hit,plastic,China,0.3954940633443007,0.0836612002705863,0.28809888831602926,0.5415409833096787
P1257,Maybelline Lipstick,beauty,MAYBELLINE clearly,"metal, plastic",China,0.7532054471353614,0.10827134151499944,0.7416985917899225,0.27305343906319535
P0101,"Body Care Lotion With Shea Butter, 200Ml",beauty,NIVEA,"organic coconut oil, water",Germany,0.4666274879527083,0.019219443618583843,0.39050417678943666,0.3491799533071105
P0287,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"plastic, polyester",China,0.4768920427390685,0.05783580287202741,0.1955261808961497,0.5581723433201403
P0516,H&M T-Shirt,fashion,H&M,cotton,China,0.045963646499857985,0.09262778943588826,0.31219665916298706,0.043190361470906734
P0914,Maybelline New York City Matte Lipstick,beauty,MAYBELLINE,plastic,China,0.4184992702653405,0.06370526679392795,0.14787399642040058,0.19024619427729159
P0031,"L'Oreal Paris True Match Super Blendable Highlighting Concealer (3,380)",beauty,L'OREAL,"plastic, polyethylene",China,0.45264690500886706,0.08646500522207569,0.4527470841328243,0.36791920940128364
P0499,Pure Mineral Foundation,beauty,COVERGIRL character,"glass, plastic",China,0.3277560787308576,0.01854552501909254,0.34729205751864917,0.1272331412893806
P0035,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.026617967573926416,0.0,0.1056507459394571,0.24316090875144497
P0043,Maybelline Color Sensational High Shine Lipgloss,beauty,MAYBELLINE,plastic,China,0.7787966471965851,0.04002810504588314,0.19851788567928638,0.6279700904659467
P0029,Maybelline Eyeshadow,beauty,MAYBELLINE,"polyester, pvc",China,0.3501861489101681,0.03683404570059004,0.18145200788055987,0.20256633809072874
P0115,L'Oreal Paris Colour Riche Le Mat Lipstick,beauty,L'OREAL,"polyethylene, polypropylene",China,0.1399113216295518,0.17871702469241105,0.2549520729285109,0.4131026453674607
P0015,Maybelline Lipstick,beauty,MAYBELLINE,"cotton, plastic",India,0.4137845449176506,0.0563178747937846,0.14210225662442436,0.8275673617043303
P0150,Liquid And Eye Liner - Kat Von D,beauty,KAT VON D involve,plastic,USA,0.4646895520086316,0.09583640998550434,0.26045757464351743,0.5287561388823272
P0191,Farmers Market Planner,fashion,H&M,cotton,China,0.32702277520052736,0.08270419396639195,0.5958700634512745,0.08606281981924299
P0304,Perfect Lips Lipstick 026,fashion,VERO MODA,cotton,China,0.35914688666398653,0.48840447542298804,0.4020838900256611,0.5710557616793984
P0747,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,glass,USA,0.2953613317161995,0.036838592868846845,0.15502927808883069,0.372048395702759
P0836,Loreal Paris Infallible Pro-Matte Foundation,beauty,LOREAL,polyethylene,USA,0.15275752631890968,0.18791125807130182,0.019371431107766977,0.25841478095832093
P0062,"Maybelline New York Color Sensational High Shine Lipstick, 12 Hour Wear + Care",beauty,MAYBELLINE,plastic,China,0.6918014987797569,0.07170001159458651,0.8417206318474931,0.1424837578157061
P0565,Mascara,beauty,MAYBELLINE,"polyethylene, polypropylene",China,0.19952939346667511,0.15252612945202232,0.3133754181514114,0.5721520717152575
P1944,Fenty Beauty By Rihanna Stunna Lip Paint Longwear Fluid Lip Color,beauty,FENTY BEAUTY BY RIHANNA paper,plastic,USA,0.8133704779882853,0.07577496500925435,0.2709278776696617,0.4783279465537931
P0364,Eye Dream Eye Shadow Palette,fashion,FENTY BEAUTY realize,polyester,China (Mainland),0.45429876974824723,0.044749096373893765,0.1549460177431075,0.678369070133019
P0257,Kjr Brownish Red,fashion,KJR,100% cotton,China,0.6312389771566183,0.3332784533801716,0.3310062155997743,0.2676461569363335
P0459,Burt'S Bees Lip Shimmer Lipstick In Honey,beauty,BURT'S BEES,plastic,China,0.45002743081022384,0.05002295804301055,0.49332734690083524,0.36651955561049643
P0127,Thick Lash Extensions Mascara - Black - Maybelline New York,beauty,MAYBELLINE,plastic,China,0.33285602338883524,0.3840361544898643,0.286415608900218,0.15447193183037752
P0600,Maybelline Lipstick,beauty,MAYBELLINE,"plastic, polypropylene",China,0.339756641133449,0.051556572139204934,0.08003545946016617,0.13630498063845126
P0360,L'Oreal Paris Super Liner Gel Intenza,beauty,L'OREAL PARIS,organic,China,0.6580177916601652,0.3908231717269432,0.16841104523166578,0.6583885546492289
P1211,Classic Nude Lipstick- 125 Creme De La Creme,fashion,MAYBELLINE,plastic,China,0.31817146409632124,0.37579607775243656,0.31504955694715886,0.7617879195288014
